IDCliente,Genero,TerceraEdad,Casado,Dependientes,Meses,Telefono,LineasMultiples,Internet,Seguridad,BackUp,Proteccion,Soporte,StreamingTV,Peliculas,TipoContrato,FacturaElectronica,MetodoPago,UltimoCargo,TotalHistorico,Abandono
5696-JVVQY,0,1,1,1,48,1,0,1,1,1,1,0,0,1,2,1,2,70.1,3238.4,0
8946-BFWSG,1,1,1,1,63,1,1,0,0,0,0,0,0,0,2,0,4,25.3,1573.1,0
7493-TPUWZ,1,1,0,0,1,1,1,2,0,1,0,0,0,0,0,1,3,79.2,79.2,1
0547-HURJB,1,1,0,1,12,1,0,0,0,0,0,0,0,0,0,0,2,21.1,235.8,0
8904-OPDCK,1,0,1,0,54,0,0,1,0,0,0,0,0,0,0,1,1,25,1364.8,0
8845-LWKGE,0,1,1,1,30,1,0,1,0,0,1,1,1,0,1,1,3,64.5,1985.2,0
1577-HKTFG,0,1,1,0,30,1,0,0,0,0,0,0,0,0,0,0,1,19.7,655.9,1
8752-STIVR,0,1,0,0,4,1,0,2,0,0,0,0,1,0,0,1,3,79,303.2,1
0691-NIKRI,0,1,0,0,40,1,1,2,0,0,1,1,1,1,1,1,2,106,4335.2,0
5022-JNQEQ,0,1,1,1,9,1,0,2,0,0,0,1,0,0,0,1,3,75.9,647.5,0
4558-FANTW,0,1,1,1,17,1,0,2,1,0,0,1,1,0,0,0,3,91.9,1574.5,1
3249-VHRIP,0,1,0,0,62,0,0,1,0,1,1,0,0,1,2,1,2,43.6,2748.7,0
3736-BLEPA,1,1,0,0,28,1,0,2,0,1,0,1,1,0,1,1,1,91.3,2483.7,0
4701-LKOZD,0,1,0,0,70,1,1,1,1,1,1,1,1,1,2,0,2,89.8,6367.2,0
6603-QWSPR,0,1,0,0,46,1,0,2,0,1,1,1,1,1,2,1,1,104.4,4904.2,0
9921-QFQUL,0,1,1,0,23,1,1,2,0,0,1,0,0,1,0,0,4,90.2,2045,0
1929-ZCBHE,1,1,1,1,47,0,0,1,1,0,1,1,0,0,1,0,3,40.3,1794.8,0
4378-MYPGO,1,1,1,1,68,1,0,2,1,1,1,0,1,1,2,1,1,105.3,7173.2,0
8651-ENBZX,0,0,0,0,60,1,1,2,0,0,1,1,1,1,1,1,3,106,6441.4,1
4129-LYCOI,0,1,0,1,67,1,1,2,0,1,0,1,1,1,2,1,3,104,7039.1,0
7798-JVXYM,0,1,0,0,14,1,0,1,0,0,0,1,1,1,0,1,3,69.7,921.4,0
8647-SDTWQ,1,1,1,1,57,1,1,2,0,0,0,0,0,0,0,1,3,74.3,4018.4,0
2696-ECXKC,0,1,1,1,55,1,1,2,1,0,0,0,1,1,1,0,4,100.9,5448.6,0
2081-KJSQF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,20.3,20.3,0
7623-TRNQN,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,49.9,49.9,1
3323-CPBWR,1,1,0,0,23,1,1,2,0,0,1,1,1,0,0,1,2,96.9,2085.5,0
9330-IJWIO,0,1,0,0,13,1,1,2,1,0,0,0,1,1,0,1,3,100.4,1358.9,1
3384-CTMSF,1,1,1,0,47,1,1,2,0,1,1,0,1,1,0,1,3,104.1,5135.2,0
0902-RFHOF,1,1,0,0,38,1,0,0,0,0,0,0,0,0,1,0,4,20.1,730.1,0
9286-DOJGF,0,0,1,0,38,1,1,2,0,0,0,0,0,0,0,1,1,75,2869.9,1
6048-QBXKL,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,2,56.6,118.3,0
9661-MHUMO,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,2,49.3,49.3,1
7718-RXDGG,1,1,1,0,15,1,0,2,0,0,0,0,0,0,0,1,1,68.6,1108.6,0
1025-FALIX,0,1,0,0,26,1,0,2,0,0,0,0,0,0,0,1,2,69.1,1815.7,0
3451-VAWLI,0,1,1,1,35,1,0,0,0,0,0,0,0,0,2,0,2,19.7,730.4,0
3407-QGWLG,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1,4,20.1,75.5,0
1842-EZJMK,1,1,1,1,50,1,1,2,0,1,0,1,1,1,0,0,3,103.7,5071.1,1
2347-WKKAE,1,1,1,0,42,1,1,2,1,0,1,0,0,1,0,1,3,94.4,4014.6,0
8735-DCXNF,1,1,1,0,10,1,0,1,1,0,0,1,0,0,0,1,2,55,568.9,0
3214-IYUUQ,0,1,1,0,61,1,0,2,1,1,0,1,0,1,1,0,1,93.7,5860.7,0
1936-UAFEH,0,1,0,0,68,1,1,2,1,1,0,1,1,1,2,0,2,110.3,7279.4,0
3587-PMCOY,1,1,0,0,10,1,0,2,1,0,1,0,1,1,1,1,3,98.9,1065,0
8079-XRJRS,1,1,1,0,65,1,1,2,1,1,1,0,0,0,1,0,3,89.8,5769.6,1
1027-LKKQQ,0,1,1,1,72,1,0,1,1,0,1,1,1,1,2,1,1,80.5,5886.9,0
7148-XZPHA,1,1,1,1,55,1,0,2,0,1,0,1,0,0,0,0,3,79.4,4238.5,0
8073-IJDCM,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,20.3,20.3,1
5309-TAIKL,0,1,0,0,7,1,0,1,0,0,1,1,0,1,0,0,1,62.8,418.3,0
6856-RAURS,0,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,4,74.9,136.1,0
8778-LMWTJ,0,1,0,0,9,1,0,2,1,0,0,0,0,0,0,1,3,74.9,708.2,0
9717-IOAAF,1,1,0,1,27,1,1,0,0,0,0,0,0,0,2,1,2,25.9,788.6,0
8884-ADFVN,1,0,1,0,7,1,1,2,0,0,1,0,1,1,0,1,3,102,700.9,1
2845-KDHVX,0,1,1,0,64,1,0,1,0,1,1,1,0,1,2,1,4,68.3,4378.8,0
0848-SOMKO,1,1,0,0,70,0,0,1,1,0,1,1,0,1,2,0,1,48.4,3442.8,0
2720-WGKHP,1,0,0,0,2,1,1,2,0,0,0,0,1,1,0,1,3,94,181.7,1
6734-FQAJX,1,0,0,0,67,1,0,2,1,1,0,1,1,1,2,1,3,105.1,7171.7,0
2869-ADAWR,0,1,0,0,45,1,1,2,0,1,0,0,1,0,0,1,2,89.3,4016.9,1
1535-VTJOQ,0,1,0,0,24,1,1,0,0,0,0,0,0,0,2,0,2,25.2,553,0
6368-TZZDT,1,1,1,1,4,1,0,0,0,0,0,0,0,0,2,0,2,19.5,96.9,0
0943-ZQPXH,1,1,1,1,44,1,0,2,0,0,1,0,1,1,0,1,1,93,4122.9,0
1293-BSEUN,0,1,1,1,72,1,0,0,0,0,0,0,0,0,2,1,4,20.7,1482.3,0
9894-EZEWG,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,1,2,74.3,74.3,1
1302-TPUBN,1,1,0,0,66,1,0,0,0,0,0,0,0,0,2,0,1,19.4,1240.8,0
7851-FLGGQ,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,4,44.7,44.7,1
0637-UBJRP,1,1,1,1,13,1,0,2,1,0,0,0,0,1,0,0,3,84.1,1095.3,1
0940-OUQEC,1,1,0,0,10,1,1,2,0,1,0,0,0,0,0,1,1,80.7,788.8,1
2378-VTKDH,1,0,1,0,65,1,1,2,0,1,1,0,1,1,0,1,3,104.4,6578.6,0
0927-CNGRH,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,19.6,19.6,0
8608-OZTLB,1,1,1,1,38,1,0,1,1,1,1,1,1,0,1,0,3,74.1,2802.3,0
2335-GSODA,1,1,0,1,23,0,0,1,1,0,1,1,0,0,2,0,4,40.1,857.8,0
1952-DVVSW,0,1,1,0,10,1,0,0,0,0,0,0,0,0,1,0,4,20.1,184.4,0
0702-PGIBZ,1,1,0,1,4,1,1,2,0,1,0,0,1,1,0,1,3,101.7,364.6,1
6656-GULJQ,1,1,1,1,72,1,1,1,1,0,1,1,1,1,2,1,2,83.6,6093.3,0
9853-JFZDU,0,1,1,0,35,1,0,1,0,1,0,1,0,0,0,0,3,56.9,1861.1,0
1963-VAUKV,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,20.4,20.4,1
3777-XROBG,0,1,1,1,58,1,0,0,0,0,0,0,0,0,2,0,2,19.6,1079.7,0
6994-FGRHH,1,1,1,1,70,1,0,2,0,1,1,1,1,1,1,1,3,106.2,7475.1,0
4000-VGMQP,1,1,1,1,38,1,1,1,0,1,1,0,1,1,1,0,2,79,2862.6,0
3999-WRNGR,0,1,1,1,60,0,0,1,0,1,0,0,1,1,0,1,3,49.8,3069.5,0
3466-RITXD,1,1,0,0,26,1,1,2,1,1,0,0,1,0,0,1,2,92.4,2349.8,0
2680-XKKNJ,0,1,0,0,8,1,0,1,1,1,0,1,0,0,1,0,1,58.2,469.3,0
3058-HJCUY,1,1,1,1,41,1,1,2,0,0,1,1,1,1,1,1,3,102.6,4213.4,1
2974-GGUXS,0,0,1,0,36,1,1,2,0,1,0,0,1,0,0,1,2,92,3301.1,0
7994-XIRTR,1,0,0,0,54,1,0,1,0,0,1,1,0,1,1,0,1,65.3,3530,0
3259-FDWOY,1,1,1,1,71,1,1,2,0,1,1,0,1,1,2,1,1,106,7723.7,1
2101-RANCD,0,1,0,0,55,1,1,2,0,0,0,0,0,0,0,1,3,73.1,4144.9,0
7921-BEPCI,0,1,0,0,72,1,1,1,1,1,0,0,0,0,2,0,1,59.8,4265,0
0807-ZABDG,0,1,0,1,3,1,0,1,1,0,0,1,0,0,0,1,4,55.1,154.7,1
8510-TMWYB,0,1,1,1,54,1,1,1,0,1,1,0,0,0,2,1,1,59.8,3246.5,0
3258-ZKPAI,1,1,1,1,72,1,1,2,1,1,1,1,1,1,2,1,1,116.6,8337.5,0
1428-IEDPR,1,1,0,0,52,1,1,2,1,0,1,1,1,1,2,1,3,109.3,5731.4,0
5298-GSTLM,0,0,0,0,60,1,1,2,1,0,0,0,1,1,1,1,1,101.4,6176.6,0
4450-YOOHP,0,1,0,0,39,0,0,1,0,0,1,0,1,1,0,1,2,50.7,1905.4,0
6728-CZFEI,0,1,0,0,15,1,0,1,0,0,0,0,1,0,1,0,4,56.2,931.9,0
5748-RNCJT,1,1,0,0,69,1,1,2,0,0,1,1,1,1,2,1,1,106.5,7348.8,1
3653-NCRDJ,1,1,1,1,43,1,0,0,0,0,0,0,0,0,1,1,4,19.2,776.3,0
6121-TNHBO,0,0,0,0,63,1,1,1,1,1,1,1,1,0,1,0,1,83,5243.1,0
5119-NZPTV,1,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,3,70.1,141.7,0
6519-ZHPXP,0,1,1,1,72,1,0,2,1,1,1,1,1,1,2,1,1,108.3,7679.7,0
7739-LAXOG,0,1,1,1,32,1,1,2,0,0,1,0,0,1,0,1,1,91.1,2954.5,1
3472-QPRCH,1,1,1,1,40,1,1,0,0,0,0,0,0,0,2,0,2,25.3,1006.9,0
8224-UAXBZ,0,1,1,0,58,0,0,1,1,1,0,0,1,0,1,1,3,45.4,2540.1,0
9610-WCESF,1,1,0,0,67,0,0,1,1,0,0,1,1,0,2,0,3,43.9,3097.2,0
9776-CLUJA,0,0,1,0,51,1,1,2,1,0,0,0,0,0,0,1,3,77.5,3807.4,1
2486-WYVVE,1,1,1,0,31,1,1,1,0,0,1,1,1,1,1,1,4,79.3,2484,0
3865-ZYKAD,1,0,1,0,69,1,1,2,1,1,0,0,0,0,0,1,2,84.9,5785.7,0
1422-DGUBX,1,1,1,0,32,1,1,2,0,0,0,1,0,0,1,1,3,79.3,2619.2,0
2999-AANRQ,0,1,0,0,21,1,0,1,1,1,0,1,1,0,2,0,2,71.1,1524.9,0
8668-KNZTI,1,1,0,0,52,1,0,1,1,0,1,0,0,0,1,0,3,53.8,2790.7,0
0480-KYJVA,0,1,1,1,72,1,1,0,0,0,0,0,0,0,2,0,2,24.3,1784.5,0
6034-ZRYCV,0,1,1,0,72,0,0,1,0,1,1,0,1,1,2,1,3,54.2,3937.5,1
9746-YKGXB,1,1,1,1,52,0,0,1,1,0,1,0,0,1,1,0,1,44.3,2276.1,0
3926-YZVVX,0,1,0,0,41,1,0,1,0,0,0,1,0,0,1,0,1,50.1,2029.1,0
6000-UKLWI,1,1,0,0,41,1,0,0,0,0,0,0,0,0,2,0,4,20.2,802.4,0
2079-FBMZK,0,1,0,0,6,1,0,2,0,0,0,0,0,0,0,1,4,69.3,418.4,1
6332-FBZRI,1,1,1,1,67,1,1,1,1,1,1,1,0,0,1,1,2,69.4,4653.3,0
2096-XOTMO,0,1,1,1,16,1,0,0,0,0,0,0,0,0,0,0,4,19.4,275.9,0
3266-FTKHB,1,1,0,0,17,1,0,0,0,0,0,0,0,0,2,0,4,19.2,343.5,0
8221-EQDGL,1,1,1,0,35,1,0,1,1,1,1,0,0,0,0,0,4,61,2130.5,0
2346-LOCWC,0,1,1,1,58,1,0,0,0,0,0,0,0,0,2,0,2,20.5,1191.4,0
6608-QQLVK,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,3,50.5,50.5,1
0298-XACET,1,1,1,1,52,0,0,1,0,1,1,1,1,0,2,0,4,50.2,2554,0
7560-QJAVJ,0,1,0,0,70,1,0,1,1,0,1,1,1,1,2,0,1,79.6,5589.5,0
2995-YWTCD,0,1,1,1,19,1,1,0,0,0,0,0,0,0,2,1,1,24.9,467.7,0
3551-HUAZH,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,3,74.4,74.4,1
9137-UIYPG,0,1,1,1,35,1,0,2,1,0,1,1,1,1,0,1,3,106.9,3756.5,0
2809-ZMYOQ,0,1,0,0,32,1,1,2,0,0,1,0,1,1,0,1,3,101.4,3334.9,0
5084-OOVCJ,0,1,1,1,17,1,0,1,1,0,0,1,0,0,0,1,2,55.4,920.5,0
0254-WWRKD,0,1,1,1,67,1,0,1,0,1,0,0,0,0,1,0,2,50.6,3431.8,0
7727-SHVZV,0,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,19.5,150.4,0
6302-JGYRJ,1,1,0,1,31,1,1,1,0,1,0,1,1,1,1,1,4,79.5,2587.7,1
5339-PXDVH,1,1,0,0,4,1,1,2,1,0,0,0,1,0,0,0,3,90.7,368,0
2205-LPVGL,1,0,1,1,58,1,1,2,1,1,0,1,0,0,1,1,1,89.9,5125.8,0
8782-NUUOL,1,1,0,0,60,1,0,1,1,0,1,1,1,1,1,0,4,79,4801.1,0
3685-YLCMQ,1,1,0,0,58,1,1,2,0,0,1,1,1,1,1,1,3,104.7,6219.6,1
7601-WFVZV,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,19.6,19.6,0
4609-KNNWG,0,1,1,1,27,1,0,0,0,0,0,0,0,0,2,0,4,19.9,550.1,0
4868-AADLV,1,0,1,1,66,1,1,2,1,1,1,1,1,1,1,1,3,116.3,7862.3,0
9529-OFXHY,1,1,0,0,15,1,1,2,1,0,0,0,1,0,0,1,1,87.8,1242.2,0
8634-MPHTR,1,0,1,0,47,1,1,2,0,0,1,0,1,1,0,1,3,100.1,4871.1,1
2669-QVCRG,0,1,0,0,41,1,1,2,1,0,0,0,0,0,0,1,2,81.3,3190.7,0
2478-EEWWM,1,1,1,0,59,0,0,1,0,0,0,0,1,1,0,1,3,44.3,2666.8,0
9174-IHETN,0,1,0,1,50,1,0,2,0,0,0,0,0,0,2,0,2,70.4,3533.6,0
2233-TXSIU,1,1,1,1,17,0,0,1,1,0,1,0,1,0,1,0,2,44.5,792.2,0
9644-UMGQA,1,1,1,1,6,1,0,1,1,0,0,0,0,0,0,1,3,49.2,295.7,0
3256-EZDBI,1,0,1,0,51,0,0,1,0,1,0,0,0,0,0,1,2,29.5,1459.4,0
8761-NSOBC,1,1,0,0,44,1,0,2,0,1,0,1,1,1,0,0,3,100.6,4398.2,1
0419-YAAPX,1,1,1,0,49,1,0,2,0,1,0,0,1,0,0,1,2,85.3,4298,0
8413-VONUO,1,1,0,0,2,1,0,2,0,1,0,0,1,1,0,0,3,95.7,167.3,1
0872-CASZJ,1,1,1,0,59,1,1,1,1,0,0,1,0,1,1,1,4,69.1,4096.9,0
4726-DLWQN,1,0,0,0,50,1,1,1,1,1,0,0,1,0,0,1,1,70.4,3454.6,0
8164-OCKUJ,0,1,1,1,59,1,0,0,0,0,0,0,0,0,2,0,4,20.6,1286,0
3094-JOJAI,1,1,0,0,18,1,1,2,0,0,0,0,0,0,0,0,4,74.2,1387,0
9494-MRNYX,1,1,0,0,10,1,1,2,0,0,0,0,0,0,0,0,3,75.1,786.3,0
2599-CZABP,1,1,1,0,14,1,0,1,0,0,0,0,0,0,1,0,3,44.6,641.3,0
7945-PRBVF,1,1,0,0,35,1,0,0,0,0,0,0,0,0,2,0,1,21.5,705.5,0
4544-RXFMG,1,1,1,1,8,1,0,1,0,0,0,0,0,0,1,1,4,43.5,345.5,0
0859-YGKFW,1,1,1,1,18,1,0,0,0,0,0,0,0,0,1,0,1,20.1,345.9,0
1150-FTQGN,0,1,1,1,60,1,1,2,1,1,0,0,1,0,1,0,1,94.2,5811.8,0
9223-UCPVT,0,1,0,0,1,1,0,2,0,0,1,0,1,1,0,0,3,94.4,94.4,1
7196-LIWRH,0,1,0,0,6,1,0,0,0,0,0,0,0,0,2,0,4,19.6,124.5,0
5448-VWNAM,0,1,0,1,19,1,1,1,1,1,0,1,1,0,0,1,4,75.9,1375.6,0
1177-XZBJL,1,1,1,1,53,1,1,1,1,1,0,1,0,0,1,0,1,64.2,3491.6,0
3518-FSTWG,1,0,1,0,72,1,1,2,1,1,1,0,1,1,2,1,1,109.6,7920.7,0
9330-VOFSZ,0,1,1,0,60,1,1,2,0,1,1,1,1,1,2,1,2,110.8,6640.7,0
4351-QLCSU,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,55,55,1
0939-EREMR,0,1,0,1,13,1,0,1,0,0,1,1,0,0,0,0,4,53.5,718.1,0
9389-ACWBI,0,1,1,1,5,1,0,2,0,0,0,0,0,0,0,0,2,70,320.4,0
5419-JPRRN,1,1,0,0,1,1,1,2,0,0,1,0,1,1,0,1,3,101.5,101.5,1
3644-QXEHN,1,1,1,1,13,1,0,2,0,0,1,0,1,1,0,0,3,97,1334.5,0
2911-IJORQ,1,1,0,0,37,1,1,1,1,1,1,1,1,1,1,1,1,90.6,3358.7,0
5921-NGYRH,1,1,1,0,64,1,0,2,1,0,0,0,0,0,0,1,4,73.6,4764,0
2100-BDNSN,0,1,1,0,5,1,1,1,0,0,1,1,1,0,0,0,1,68,350.3,1
5998-DZLYR,0,1,1,0,61,1,1,2,0,1,0,1,0,1,2,1,1,94.4,5703,0
0488-GSLFR,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,69.5,69.5,1
9318-NKNFC,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,18.9,18.9,1
3985-HOYPM,1,1,0,0,26,1,0,0,0,0,0,0,0,0,1,0,4,19.4,525.6,0
9728-FTTVZ,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,69.2,69.2,1
9548-LERKT,1,1,1,0,24,1,0,0,0,0,0,0,0,0,2,0,4,19.8,483.2,0
6576-FBXOJ,1,1,1,0,17,0,0,1,0,0,1,1,1,1,1,0,3,54.6,934.8,0
4310-KEDTB,0,1,0,1,26,0,0,1,0,0,1,0,0,0,0,1,4,29.8,786.5,0
7254-IQWOZ,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3,69.7,69.7,1
2474-BRUCM,1,0,1,0,40,1,1,2,1,0,0,0,1,1,0,0,3,101.9,4086.3,1
4062-HBMOS,1,1,0,0,52,1,1,2,0,1,1,0,1,1,0,1,3,103.1,5364.8,0
0742-NXBGR,0,1,0,0,1,1,0,2,0,1,1,0,0,0,0,1,3,82.3,82.3,1
2676-ISHSF,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,20.3,20.3,0
9236-NDUCW,0,1,0,0,21,0,0,1,1,0,0,1,0,0,2,0,4,35.1,770.4,0
4753-PADAS,0,1,1,0,67,1,1,2,0,1,1,0,1,1,1,1,1,105.7,6817,0
6103-QCKFX,0,1,1,1,44,1,0,1,1,0,0,1,0,0,0,0,1,56.3,2419.6,0
7781-EWARA,1,1,1,1,70,0,0,1,0,1,1,1,1,1,1,0,3,60.4,4138.7,0
6110-OHIHY,1,1,0,0,3,1,0,2,0,0,0,0,1,0,0,0,3,79.3,267.6,1
7018-FPXHH,1,1,1,1,56,1,0,1,1,1,1,0,0,0,2,1,1,59.8,3457.5,0
5889-LFOLL,0,1,0,0,13,1,1,2,0,0,0,0,0,1,0,1,3,84.6,1115.2,1
5708-EVONK,0,1,1,1,58,1,1,2,1,1,0,0,0,1,0,1,1,93.4,5435.6,1
8708-XPXHZ,0,1,1,1,42,1,1,2,0,0,0,0,1,1,0,1,3,94.2,4186.3,1
0616-ATFGB,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,25.1,25.1,1
0572-ZJKLT,0,1,1,1,46,1,1,2,1,0,1,1,0,1,2,0,4,99.7,4630.2,0
5135-RDDQL,0,1,1,1,63,1,0,1,1,0,0,0,0,0,2,1,1,50.7,3221.3,0
1353-LJWEM,1,1,0,0,11,1,0,1,0,1,1,1,0,0,0,1,3,60.9,688.5,0
1794-SWWKL,1,1,1,1,15,1,1,1,0,0,1,1,0,0,0,1,1,59.7,867.1,0
6166-YIPFO,1,1,1,0,72,0,0,1,1,1,1,1,1,1,2,1,3,64.7,4746.1,0
7016-BPGEU,0,1,0,0,29,0,0,1,0,0,0,0,0,0,0,1,2,25.1,712.9,1
6876-ADESB,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3,49,49,1
9332-GYWLO,0,1,1,1,6,1,0,1,0,0,0,0,1,0,0,0,3,54.9,355.1,0
1963-SVUCV,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,45.3,45.3,1
4184-VODJZ,1,1,1,1,63,1,1,2,0,1,0,0,0,1,1,1,3,91.4,5764.7,0
0220-EBGCE,1,1,0,0,2,1,0,2,0,0,1,0,0,1,0,1,3,85.9,167.3,1
1092-WPIVQ,0,1,1,1,18,1,1,0,0,0,0,0,0,0,2,0,4,25.1,428.5,0
7233-IOQNP,0,1,1,0,43,0,0,1,1,0,0,1,0,0,0,0,1,34,1505.4,0
2834-JKOOW,0,1,0,0,15,0,0,1,1,1,1,1,0,0,1,0,4,45.9,693.5,0
2754-VDLTR,1,1,0,1,10,1,1,2,0,0,0,0,1,1,0,0,3,95.2,930.4,1
2400-FEQME,1,1,1,1,55,1,0,0,0,0,0,0,0,0,2,0,4,20.5,1178,0
3190-XFANI,1,1,0,1,49,1,1,2,0,0,0,1,1,1,1,1,1,100.6,5069.7,1
7551-DACSP,1,1,1,1,6,1,0,1,0,1,1,0,0,0,0,1,4,55.3,324.3,1
4957-SREEC,1,1,1,1,70,1,0,0,0,0,0,0,0,0,2,0,2,20.4,1458.1,0
7235-NXZCP,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,4,74.9,156.4,1
0230-UBYPQ,1,0,1,0,63,0,0,1,1,0,0,1,0,0,1,0,1,36.1,2298.9,0
4923-ADWXJ,0,1,0,0,25,1,0,1,0,1,0,1,0,1,0,1,1,65.8,1679.7,0
1763-KUAAW,0,0,0,0,18,1,0,0,0,0,0,0,0,0,1,0,1,20.4,369.6,0
1104-TNLZA,1,0,1,0,28,1,1,2,0,1,0,1,1,1,0,1,3,105.8,2998,0
5195-KPUNQ,0,0,0,0,53,1,0,2,1,1,0,1,0,1,1,1,4,96.8,5206.6,0
0520-FDVVT,1,1,0,0,35,1,0,2,0,1,1,0,1,1,1,1,1,102.4,3626.1,1
3439-GVUSX,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,24.4,24.4,0
1444-VVSGW,1,1,1,0,70,1,1,2,1,1,1,1,1,1,1,0,2,115.7,7968.9,1
5712-PTIWW,1,1,0,0,2,1,0,2,0,0,1,1,0,0,0,1,3,79.9,152.5,1
5949-HGVJL,0,1,1,0,26,1,0,1,0,1,0,1,1,1,0,1,3,73.1,1959.5,0
5203-XEHAX,0,1,0,0,34,1,0,1,1,1,0,0,0,1,1,0,3,64.4,2053.1,0
1635-HDGFT,0,1,0,1,19,1,0,0,0,0,0,0,0,0,2,0,4,20.5,398.6,0
3315-TOTBP,1,1,0,0,15,1,1,2,0,0,0,0,0,0,0,1,4,76,1130.9,1
8050-XGRVL,0,1,1,1,62,1,0,1,1,0,1,0,0,0,1,0,2,54.8,3425.4,0
6661-HBGWL,0,0,0,0,42,1,1,2,0,1,1,0,1,1,0,1,1,104.8,4323.5,1
1518-VOWAV,0,1,0,0,9,1,0,1,1,1,0,0,1,1,0,1,3,74.7,703.6,1
9828-QHFBK,1,1,0,0,24,1,0,1,1,0,0,0,0,0,0,1,3,51.2,1275.7,0
3908-MKIMJ,1,0,1,0,68,0,0,1,1,1,1,0,0,0,2,1,3,42,2965.8,0
5012-YSPJJ,1,1,1,1,31,1,0,1,0,0,1,1,0,0,0,0,4,54.4,1647,0
5909-ECHUI,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,3,56.3,56.3,1
1309-BXVOQ,1,1,1,0,21,1,1,2,0,0,1,1,1,1,0,1,3,106.1,2250,1
6728-VOIFY,0,1,1,0,63,1,0,2,0,1,0,0,1,1,1,1,3,96,6109.8,0
9317-WZPGV,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,1,79.8,159.4,1
4891-NLUBA,0,1,1,1,61,0,0,1,0,1,1,1,1,1,2,1,1,61.5,3751.2,0
2856-HYAPG,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,68.7,68.7,1
8969-PRHFK,1,1,0,0,18,1,0,0,0,0,0,0,0,0,1,0,4,19.7,411.3,0
0661-KQHNK,0,1,1,1,6,1,0,0,0,0,0,0,0,0,1,0,2,19,105.5,0
8709-KRDVL,0,1,0,0,33,1,1,2,0,1,0,0,1,1,0,1,3,100,3320.6,0
4488-PSYCG,1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,1,20.3,327.5,1
1427-VERSM,0,1,1,0,56,1,0,2,0,0,1,1,1,1,0,1,3,98.7,5669.5,0
9801-NOSHQ,1,1,0,1,23,1,0,0,0,0,0,0,0,0,1,0,4,19.8,465.5,0
6339-YPSAH,1,1,0,0,9,1,0,2,0,0,1,0,0,0,0,1,3,73.8,704.3,0
3621-CEOVK,0,0,1,0,14,1,1,2,0,1,0,0,1,1,0,1,3,100.2,1369.8,1
6906-ANDWJ,1,1,1,1,15,1,1,2,0,0,0,0,0,0,0,1,1,74.9,1107.3,1
2159-TURXX,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,20.1,95.6,0
1548-FEHVL,1,1,1,0,61,1,1,2,1,1,0,0,1,1,0,1,3,106.2,6375.2,0
3795-CAWEX,1,1,1,1,70,1,1,2,1,1,1,1,1,1,2,1,2,116.6,8152.3,0
6215-NQCPY,1,1,0,0,15,1,1,2,1,0,0,0,1,1,0,1,3,99.7,1566.8,0
5647-URDKA,1,1,1,1,8,1,0,0,0,0,0,0,0,0,2,0,4,19.7,130.3,0
2229-DPMBI,0,1,1,1,8,1,0,0,0,0,0,0,0,0,2,0,4,19.5,162.2,0
9626-WEQRM,0,1,0,0,4,0,0,1,1,0,0,0,0,0,0,1,4,29.2,110.1,0
2188-SXWVT,0,1,0,0,34,1,0,1,1,1,0,0,0,0,1,0,4,55,1885.2,0
6258-PVZWJ,1,1,1,0,68,1,1,1,1,1,1,1,1,1,2,1,2,90.8,6302.9,0
1094-BKOSX,0,1,1,1,45,0,0,1,0,1,1,1,0,1,1,0,1,51,2264.5,0
6969-MVBAI,0,0,0,0,9,1,1,2,0,0,1,0,1,0,0,1,3,90.1,816.8,0
